Date,VFICX,VWEHX,VFISX,SPY,IRX
2001-12-31,0.21631576628340654,0.029203319947510353,0.17664185384417808,-0.16181462332913066,0.0899425621991845
2002-01-31,0.22671237477987694,0.03695146170419461,0.18178778580971722,-0.17002842646256122,0.09150593337936574
2002-02-28,0.2390609002439199,0.0287618573746391,0.18975178299441664,-0.18491416026456964,0.09307154699830633
2002-03-31,0.2164654190446782,0.04274026416349641,0.17998172837954218,-0.15779605643021444,0.09465765039721297
2002-04-30,0.23324486555020374,0.05987205600203316,0.19842504271841443,-0.20677513692299654,0.09623691997723971
2002-05-31,0.2490910245973692,0.056741177204922666,0.20570834693075746,-0.21148154666205343,0.0977955970215394
2002-06-30,0.24936825590309297,0.02653794817295796,0.2168916735103068,-0.269679902946918,0.09931434906566716
2002-07-31,0.25948406993285666,-0.012217494919699146,0.2356749656957835,-0.32724363877470075,0.10084070635552211
2002-08-31,0.28760783884987395,0.007330885548986199,0.24636007589182896,-0.3226683035354748,0.10235081028689774
2002-09-30,0.31821712981820816,-0.006363197646266916,0.2614569723429083,-0.39368779980202484,0.10375444452028071
2002-10-31,0.30087087999734385,-0.0043348013940598396,0.2617020254993523,-0.3437983992377567,0.10505856443368877
2002-11-30,0.3015537902168981,0.032671549659925025,0.25245147620334785,-0.30332313912347986,0.10616601934034242
2002-12-31,0.3391573923814577,0.0436516054770506,0.2691719534957491,-0.34273424986055234,0.10725612969842624
2003-01-31,0.33879464521214997,0.05252595039735297,0.2676564762093381,-0.358899408843779,0.10831591157910458
2003-02-28,0.36305594762396676,0.05962594446315039,0.27753214606200305,-0.3675409938054942,0.109401669013792
2003-03-31,0.36551696208023254,0.07405253331755213,0.27935681979063665,-0.3661869976311992,0.11040983336601151
2003-04-30,0.38128820784039696,0.11325777763061495,0.2807954357259854,-0.31255941710198376,0.11142910186101784
2003-05-31,0.4188163752797627,0.11690111894125432,0.2930809946301194,-0.2748628852497298,0.11243447348589419
2003-06-30,0.4204913216607078,0.13848688197162562,0.29452366560077614,-0.26713877917483575,0.11321159487273902
2003-07-31,0.3707548956311042,0.12028361440377511,0.2826655442820454,-0.25392744114537635,0.11407188306047589
2003-08-31,0.375279154109059,0.1297099292162167,0.28290875424062234,-0.2385393971340023,0.11496349714507614
2003-09-30,0.41774768770406157,0.15357959113587216,0.2977090801548694,-0.2468434524750538,0.11582420935823823
2003-10-31,0.40442050965890397,0.1703458587645219,0.293258771064411,-0.2065297770497755,0.11669116943612456
2003-11-30,0.4099596606723579,0.183291406667502,0.2924179041973949,-0.19786403108630346,0.11753645217220043
2003-12-31,0.4238094066928504,0.20779456292655163,0.30007943261208725,-0.15750595396114742,0.11838144277465834
2004-01-31,0.4379036203192992,0.21898608036853284,0.3030214528878168,-0.14084994739549106,0.11921774544609676
2004-02-29,0.4545897293883523,0.22227644591945883,0.3104985693558959,-0.12919087915791894,0.12008267517764759
2004-03-31,0.46839046021874187,0.231709561182317,0.3157844000395553,-0.14072492379909818,0.12094453682995954
2004-04-30,0.4255057320396918,0.22364730338258498,0.30005270624301295,-0.15698370133763329,0.12183417235844218
2004-05-31,0.4142001698671822,0.20412126725098245,0.2979615061027825,-0.1425483763338088,0.12281807824142055
2004-06-30,0.42128825303170725,0.21940171742137005,0.2982180792458966,-0.12668444155061642,0.12403793367303573
2004-07-31,0.4386569246948526,0.23299881324044502,0.3023109922699052,-0.15482173910634967,0.12536133003173955
2004-08-31,0.4704242429825505,0.2565601880745525,0.3127406352415565,-0.15276281268150038,0.12683276325818205
2004-09-30,0.4759664357187947,0.27191188105882746,0.3132441968988753,-0.14425899230299521,0.12840579191862167
2004-10-31,0.4905990342790867,0.2937826963024903,0.3174868697495936,-0.13323339399861178,0.13016276967582407
2004-11-30,0.4743475439435525,0.2972235622977528,0.30912907334056694,-0.0946465271010164,0.13221965172016437
2004-12-31,0.4919267897301365,0.3112349188880328,0.31351699018322066,-0.06737689500872901,0.13428027726398772
2005-01-31,0.49935902210176697,0.30904387853003135,0.3141516953687906,-0.08828660146747191,0.13657194478848145
2005-02-28,0.48983686545426,0.3242298510142756,0.3093744029766914,-0.06922881235679701,0.13912261809719673
2005-03-31,0.4791583327083324,0.28885496039830616,0.30875757681043337,-0.08625503194408268,0.14170946059335954
2005-04-30,0.5013921096146516,0.281829528413861,0.318237051281544,-0.10337414568274428,0.14441184512638627
2005-05-31,0.5178704255639599,0.30628564822419646,0.32407252356920213,-0.0744804851972316,0.14716364400775084
2005-06-30,0.5281997685335871,0.3222645208439072,0.32725692436446807,-0.07307855052738732,0.150092644133208
2005-07-31,0.5098242866269274,0.3343202621929855,0.3219184703817002,-0.037612927116015826,0.15329050570144376
2005-08-31,0.5341200039594547,0.3377443699354359,0.3318867609271918,-0.0466349945904071,0.1565917101849763
2005-09-30,0.5156056456808369,0.3303099394330842,0.32767210468405494,-0.038983840252740376,0.15994102812956212
2005-10-31,0.5018043934122549,0.3232764926320768,0.3262707213456235,-0.06171273804658939,0.1636248451693385
2005-11-30,0.5093901024252359,0.3354109249074029,0.33142402610263155,-0.0204729334992928,0.1673709465405242
2005-12-31,0.5218071101052382,0.3478363193112637,0.33698559918722415,-0.022347094309295712,0.17125403476581091
2006-01-31,0.5202779056991202,0.3603363567542197,0.3388113788345781,0.0011305814790369961,0.17552712729744702
2006-02-28,0.5214054288842176,0.3698250899865556,0.338958558184274,0.006862235842910014,0.17995051278597596
2006-03-31,0.5074736432547586,0.369198800886293,0.33962496637315986,0.023479635940150567,0.18439843887253327
2006-04-30,0.5027800042705792,0.37280190619863496,0.3440879013690086,0.036408115539870556,0.188996886656009
2006-05-31,0.5029539908141714,0.3676967109216773,0.3447496094033329,0.005190226342139503,0.19367784384961406
2006-06-30,0.5030000511878496,0.3623739012313918,0.3481917814203268,0.007812142458720972,0.19852204213039193
2006-07-31,0.5240920522651409,0.3730622663002954,0.35851663859322813,0.012325264183722595,0.2034611129747439
2006-08-31,0.551700640247885,0.39293836371286184,0.3687432533198076,0.034416686516755,0.20839032770450916
2006-09-30,0.5662075722037643,0.410399329734654,0.3762094027605769,0.06234731589167519,0.21319312882678676
2006-10-31,0.5779044737398082,0.42358605075419065,0.38264483595400844,0.0958295213351874,0.2181977346777395
2006-11-30,0.5975938060790484,0.44590658626051627,0.3903091291655014,0.11762010297614967,0.22317201853066382
2006-12-31,0.5897911787779526,0.45948692382677914,0.3875057173693852,0.13256447088471468,0.22816149696710686
2007-01-31,0.5885265173482057,0.46844392660273937,0.39009568685247964,0.14959836063128806,0.23326381912258043
2007-02-28,0.6194526689249003,0.4906671509019145,0.4031141012286119,0.12704613217303717,0.23840797850605622
2007-03-31,0.616670274729272,0.49262033741082467,0.40707190784895464,0.14010730552843764,0.2434699683630115
2007-04-30,0.6268423171774693,0.511062025531968,0.4136524007145348,0.1906097648797893,0.2483757832492084
2007-05-31,0.6088819000721064,0.5202470053123669,0.40805202831483767,0.23099528413039772,0.253159964693229
2007-06-30,0.6024103306639466,0.48573909116675806,0.4131679161551416,0.21299682924137442,0.258046347555259
2007-07-31,0.6162300070819999,0.43672840693053394,0.42823163504461115,0.17501786507934125,0.26309913647090233
2007-08-31,0.6334466795120073,0.46322215217578466,0.4445859610806935,0.19009629032746034,0.2673059310299497
2007-09-30,0.6455070234682823,0.5041668545560962,0.45517015619350953,0.23616974403400093,0.27121948800089446
2007-10-31,0.6596267006598024,0.5111638703727297,0.46173571915636535,0.25294046209300736,0.27527265116213284
2007-11-30,0.6907560393188736,0.48309063956050413,0.4934002917966551,0.20441144950244095,0.2785394005588322
2007-12-31,0.6878943865179727,0.49019549109088456,0.4970759969834231,0.1908487329536035,0.28188929296673404
2008-01-31,0.7213980070806099,0.47963471542503355,0.5271153299043101,0.11884886249407134,0.2838884610672845
2008-02-29,0.7268477314440358,0.4580474951552871,0.5438297246437496,0.08993466302646569,0.28579966622381536
2008-03-31,0.7152928349091057,0.45476757315321503,0.547825777619837,0.08018844729130437,0.28716655437435734
2008-04-30,0.708507533521741,0.5078837864551715,0.5328888707436306,0.1316720904635631,0.288604693207307
2008-05-31,0.6967435402715847,0.5045598234408784,0.5251918607699948,0.1487796989632928,0.2905928242588707
2008-06-30,0.6900291544784116,0.4592325545981053,0.5302060040880292,0.052768991420926836,0.29242784493008833
2008-07-31,0.680139210092402,0.442746319802678,0.5381091757431113,0.043309469195149,0.29418997803910485
2008-08-31,0.6844490705668393,0.45258980986507424,0.5467458479894451,0.05943222924231195,0.29601391303936153
2008-09-30,0.5877354956100556,0.3634022264836587,0.5549578474471761,-0.040337964263023385,0.2969862880434284
2008-10-31,0.4818108887940069,0.1534595308029243,0.5626277624121643,-0.19886166313768316,0.29745653080177203
2008-11-30,0.513054422417254,0.08198339670030874,0.5787144561179289,-0.25462593698452796,0.2974781552570054
2008-12-31,0.5845150933326568,0.17375887529617473,0.5972855962288912,-0.24732394534244495,0.29760250287403456
2009-01-31,0.5900366023539285,0.24092239042632668,0.5959747139057394,-0.3091296627644021,0.29784041847320264
2009-02-28,0.5653892618668688,0.20491408642870623,0.5958375799844198,-0.3833629131605871,0.29811083006061345
2009-03-31,0.5811829294693143,0.22841717168781517,0.6101536978189535,-0.33199044468600714,0.2983271998991668
2009-04-30,0.6201835514581717,0.3246942246284312,0.6061537741273453,-0.2656260533152771,0.2984624493599435
2009-05-31,0.6747475391810835,0.3825660576728398,0.6095734591303597,-0.22269966596456292,0.2986031237398554
2009-06-30,0.710495429724602,0.40602145882129026,0.606900269263561,-0.22320870886930344,0.2987979288261735
2009-07-31,0.7770737010301103,0.48763625491747553,0.6104764417655004,-0.1652556272336675,0.2989873506659082
2009-08-31,0.8097553611885042,0.4920372797453534,0.6164413987033293,-0.1344203085364185,0.2991280819132067
2009-09-30,0.8404505156458841,0.5543232527720146,0.6212206264531892,-0.10372935928176619,0.2992525876557868
2009-10-31,0.8600513773051162,0.579272000448831,0.6251140133080733,-0.12096028689804683,0.29930131054330844
2009-11-30,0.8923610782194669,0.5896331343203121,0.6391848015064827,-0.06680589426174055,0.2993554492266024
2009-12-31,0.8663461791659901,0.6336033894740214,0.6207509796366268,-0.04898061452463953,0.2994095901657221
2010-01-31,0.9086843532128468,0.647412837453126,0.6361755966684941,-0.08354294884387237,0.29948539126964846
2010-02-28,0.918075976499477,0.6483767203419217,0.6393575091466397,-0.05495430502604204,0.29960993125601676
2010-03-31,0.9293279174445159,0.6929117367111726,0.6334668330828588,0.0025794745685219223,0.29977239265750555
2010-04-30,0.962894284402994,0.7111798514312087,0.6380388853924457,0.018089644560557838,0.299940290769368
2010-05-31,0.959195375677534,0.6528232434213952,0.6459674010182017,-0.0628024972334158,0.3001027934683784
2010-06-30,0.998973809636996,0.6820248632563015,0.655273707049689,-0.11129384081947946,0.30028698774617735
2010-07-31,1.039145407993666,0.7395012986836365,0.6615374463617907,-0.050594756934782326,0.3004386967449131
2010-08-31,1.0792558242690728,0.7445446422449011,0.6676555730423839,-0.09329964713006034,0.3005850043337581
2010-09-30,1.0971813050155323,0.792773436598714,0.6705622960789568,-0.012099761500657724,0.300753007414742
2010-10-31,1.1133848230373489,0.832154521129689,0.6748519704752884,0.02563963801961644,0.30087224857157846
2010-11-30,1.0927452564984894,0.8018060539066862,0.6697979219234291,0.02563963801961644,0.3010457097646668
2010-12-31,1.0646112326303512,0.8257679266956797,0.6617099696821604,0.09420600428591519,0.30117039928872535
2011-01-31,1.0766986913726408,0.8623494924718627,0.6659119078600138,0.11970144331091848,0.3013276335401598
2011-02-28,1.083833008723575,0.8859491603184346,0.6621742712249077,0.1585969062838637,0.30147404114002385
2011-03-31,1.0823305714780096,0.8915350826736441,0.6599930308688646,0.15873573616697478,0.30157165535747543
2011-04-30,1.1218564555395298,0.9222742519646236,0.6718400008404986,0.19229464320336587,0.3016150418014545
2011-05-31,1.1489482982734236,0.9338445706863527,0.6805745468935807,0.17892368063672603,0.301658429691672
2011-06-30,1.130784520272953,0.9154699155764581,0.6799517303342542,0.15903563939513177,0.301674700523372
2011-07-31,1.1795793158331156,0.9434225193515338,0.6886973355745398,0.13584960010772362,0.30177232979084256
2011-08-31,1.185206676807482,0.8814653966771564,0.6974460742511992,0.07340546976103668,0.30178860204630253
2011-09-30,1.177676066430184,0.8455010527340139,0.6936946136320892,-0.001111065184848159,0.30179945032961153
2011-10-31,1.2094330428603954,0.944941610442191,0.6963565599918977,0.1079148799811831,0.30180487450516713
2011-11-30,1.1756972084893276,0.9052681065433066,0.6957313472753439,0.1034123260312001,0.3018211471674386
2011-12-31,1.2181047338157982,0.9576689772276419,0.6993528624448164,0.11494125723285409,0.30182657143339764
2012-01-31,1.2678867856872529,1.0138345448794537,0.7032901174089397,0.16664597144058835,0.30188623985165597
2012-02-29,1.2814982344537342,1.0523166746315615,0.7009264004640439,0.21728513007524897,0.3019676102876796
2012-03-31,1.27124606433661,1.042638176449508,0.698722673094021,0.25643771383232306,0.30203813544068914
2012-04-30,1.298765486388422,1.0640506899097448,0.704094857597759,0.2480502242030176,0.3021357919668015
2012-05-31,1.3105482514135116,1.0437202576431623,0.7052026195159455,0.17309734241764319,0.30220090038264136
2012-06-30,1.3218990918024107,1.086222101253366,0.702988754557653,0.2207026973819619,0.3022877166679039
2012-07-31,1.3699188563956621,1.1296622451055605,0.7078951629603498,0.2351434767212799,0.3023962451678681
2012-08-31,1.379087130323136,1.1479434749799715,0.7097960529207918,0.2660866889925122,0.30248850150357787
2012-09-30,1.3994737993385922,1.1731407629279622,0.7102699390924485,0.29818315232467674,0.30258619180841295
2012-10-31,1.417631841518944,1.195217939458669,0.7075783172469781,0.27455889126995303,0.3027001730832457
2012-11-30,1.4217903111048016,1.20980490560206,0.7096380908635727,0.2817725056322411,0.3027815943916883
2012-12-31,1.4211600661426984,1.2393993324062622,0.711230982460406,0.2932241386730716,0.30281959274249304
2013-01-31,1.408742189399042,1.2544461385301973,0.7101167693496842,0.3594243460230442,0.30289016404580016
2013-02-28,1.4264059081728244,1.2611415057962132,0.7121888923919892,0.3767694737887224,0.3029987427518053
2013-03-31,1.429291720943315,1.2797004207292977,0.7126666492791671,0.429046978447279,0.3030693237593338
2013-04-30,1.4593444635474309,1.316587035281306,0.7147400625599789,0.4565022283943334,0.30311818977714866
2013-05-31,1.4129823509684036,1.297939714492807,0.7088377743496348,0.49089045009773113,0.3031507681383927
2013-06-30,1.3494979462722267,1.2300315500420482,0.7045309582131378,0.4709942273528962,0.3031833473141059
2013-07-31,1.3680225595019655,1.271196457483465,0.7066049244533101,0.5470109602315028,0.3032159273043089
2013-08-31,1.3456281796323304,1.2481215577273663,0.7038917371927933,0.5006129735630918,0.3032376477502816
2013-09-30,1.3760909464685485,1.2702528140304326,0.7107578335678961,0.5481014864342584,0.3032430779183386
2013-10-31,1.4020177224674781,1.3273505291357632,0.7129956600984624,0.6197891814107725,0.30327891759558057
2013-11-30,1.4010638382005114,1.334324391037883,0.7152321963905215,0.6677958561538329,0.3033386525812296
2013-12-31,1.3881262613915792,1.3417226334290895,0.7096351417469855,0.7110357825714382,0.3034070796577857
2014-01-31,1.429401570589219,1.357314123248289,0.7150790266477574,0.6507242974027565,0.3034179414284641
2014-02-28,1.4455084487326761,1.402648840203423,0.7155595483317363,0.7258593028592226,0.3034646480764407
2014-03-31,1.4442976692494964,1.4062300869251407,0.7120364599283726,0.7401759108420687,0.30349506260733605
2014-04-30,1.4657565890016362,1.4212451576137983,0.71588358251679,0.7522726042790115,0.30351678770560264
2014-05-31,1.4949965832762446,1.4442604724710097,0.7181298877575453,0.7929367207597551,0.3035493760319192
2014-06-30,1.4962647209606086,1.45899510553773,0.7187718735746909,0.8299513754513146,0.30357110203541704
2014-07-31,1.4927651754374467,1.4302513826975352,0.7163659473986363,0.8053611856702678,0.3035906557477581
2014-08-31,1.5194739349125217,1.4696008937087188,0.7187744540517049,0.8766074203677672,0.30361020975340725
2014-09-30,1.4954985544429715,1.4241644938283096,0.716365394439276,0.8507175647073815,0.30362433227413455
2014-10-31,1.5172753776798564,1.4719912520301186,0.7235981028701644,0.8943031596368947,0.30362759133906736
2014-11-30,1.5337999278155734,1.4586045653852397,0.7260095586398208,0.9463429745815182,0.3036330231318929
2014-12-31,1.527433515109585,1.449673469087057,0.7218267897197863,0.9414066305118083,0.3036732191036422
2015-01-31,1.593045909069697,1.4653201720870186,0.7324600138958699,0.8838836743642395,0.30367865108658365
2015-02-28,1.5729707124679444,1.5127900685574476,0.725207767567589,0.989766984822033,0.30368734230697436
2015-03-31,1.5846359800869716,1.498805104191403,0.7308527453556724,0.9585163696113401,0.30371450274326395
2015-04-30,1.5830944349769625,1.5225937274102614,0.7316598817017186,0.977775969135279,0.3037199348982209
2015-05-31,1.5740174127331912,1.530178820272436,0.7326290351402918,1.0032027176226594,0.30372319420216076
2015-06-30,1.543804414791221,1.494903912469138,0.7319835472471989,0.9625133748402579,0.303734058607138
2015-07-31,1.558212968741433,1.5021318197689602,0.734732861185913,1.0068448501485237,0.3037970739410156
2015-08-31,1.5467023944528724,1.4801574595719318,0.7326314312975193,0.8845277972964392,0.3038003334378032
2015-09-30,1.571660338289981,1.4277970677591236,0.740235175459075,0.8364423755846897,0.3038057659503888
2015-10-31,1.581163549349824,1.4950779716167033,0.7379682264022072,0.9926492602344426,0.3038796503745136
2015-11-30,1.5798662111266748,1.4589923529744668,0.7324625943728842,0.9999326730462506,0.3040643797449478
2015-12-31,1.5664311822820176,1.4159251004867768,0.7297095940384357,0.9653688899191522,0.30422522427239795
2016-01-31,1.5941553557307846,1.392030098793546,0.7438412077664627,0.8675198156434603,0.30455132135186025
2016-02-29,1.6109958974112075,1.4030735445234819,0.7464414069977203,0.8659779431786077,0.30488619916334025
2016-03-31,1.6575794474093524,1.4718089351927621,0.7509970548462894,0.9914941342456844,0.3050960852422775
2016-04-30,1.677169532679271,1.5364187192760328,0.7505097133302019,0.9993427525730187,0.305306005080608
2016-05-31,1.6728897418072726,1.5351442824848833,0.7488853030498392,1.0333553069192933,0.30561387604019674
2016-06-30,1.7222256163986067,1.5553178186454284,0.7619268495592051,1.040422762135151,0.3058837307875315
2016-07-31,1.744939985505758,1.6073517888382445,0.7602980156039616,1.114839329338317,0.3061449336472659
2016-08-31,1.7433226580450931,1.650615282895096,0.7552349353825529,1.1173721863831667,0.3064932853999549
2016-09-30,1.74658095149782,1.6669693946538602,0.7593216736937065,1.1174949089317732,0.30677638960325515
2016-10-31,1.7311029278146184,1.674709440636239,0.757195913593466,1.0807841629959989,0.30709767827486556
2016-11-30,1.660502977542441,1.6505764231784301,0.7470526114104838,1.1574361555116282,0.3076075457813796
2016-12-31,1.664547078351391,1.6873299432008588,0.7487070658160817,1.2011715742192317,0.30813069341054944
2017-01-31,1.6758984401784827,1.7141277657290188,0.7516666886314429,1.2405609102263258,0.30867586143492165
2017-02-28,1.6983484401219933,1.7530771835740322,0.7529821789492628,1.328596271365123,0.30924635030994785
2017-03-31,1.6994818729399404,1.7470908442216797,0.7533137702455721,1.3315070115908898,0.3100517844344546
2017-04-30,1.7253843151565502,1.7826714484627484,0.7566112512299907,1.3546495866423331,0.310903594871494
2017-05-31,1.7457697674828898,1.8094772048497272,0.7580972373505266,1.387880636981162,0.3119418044414708
2017-06-30,1.7410191179229884,1.8170726603030123,0.7566132787476447,1.4031031759999015,0.31302788555691885
2017-07-31,1.7643039404128262,1.8488524604232022,0.7615712966906232,1.4524969564381829,0.3141805731649876
2017-08-31,1.7848327882421273,1.8522834495738123,0.7648816800601124,1.4596525332618593,0.3152520668903056
2017-09-30,1.7710416171119352,1.874336662612575,0.7614052245627885,1.5092136936206013,0.316379282246112
2017-10-31,1.777262548562193,1.8767854724244595,0.7600819928139264,1.5683407357472468,0.31761177049785205
2017-11-30,1.766800238853457,1.8691223362979814,0.7554375028281588,1.6468443047149752,0.3189718081119546
2017-12-31,1.7759160213362102,1.877429572228193,0.7542773940905438,1.678944432678799,0.3204619883054911
2018-01-31,1.7429055074910265,1.8833019230783266,0.746463894011701,1.8299284501974422,0.322036476730166
2018-02-28,1.717802430023648,1.8511519841568957,0.7449679546226824,1.7270307066304693,0.32382022488657825
2018-03-31,1.7249892388193029,1.835047869908681,0.7499766605070086,1.6522821067541291,0.3256638238589067
2018-04-30,1.7032065059495687,1.8478799960136425,0.7448070434488758,1.6659893631935474,0.32761287636368586
2018-05-31,1.7190429314838056,1.8365727899568376,0.7511658917709254,1.7307959026009083,0.32968335259503334
2018-06-30,1.7144471490671016,1.844578539251918,0.7528478098247444,1.7465011503108325,0.33176815584493746
2018-07-31,1.7245910338528998,1.8780795009894269,0.7511758450394084,1.848249392672526,0.33397294539390154
2018-08-31,1.743459274851551,1.906723321974694,0.7577426060808778,1.9391648133999384,0.336259331296326
2018-09-30,1.7303995076928236,1.9198808982067312,0.754208274170524,1.956640163425527,0.33865560872870537
2018-10-31,1.7149618085631824,1.8739325215592508,0.7559006984521859,1.7523236534502717,0.34119923698581145
2018-11-30,1.7199537101935198,1.8536671793180828,0.7626737133349946,1.8033769154624868,0.34378129256392076
2018-12-31,1.7604435596603971,1.7929025641988843,0.778108099315558,1.5565442012104365,0.3463593431638152
2019-01-31,1.806653933725383,1.930895037233682,0.7833859120884954,1.7612351854069255,0.34898730521685795
2019-02-28,1.813739409698945,1.9748897416257933,0.7832192870013006,1.8507427057850472,0.35166883070803
2019-03-31,1.869015334367465,2.0045497442018685,0.7972056567373924,1.9023436171704189,0.3542936135331427
2019-04-30,1.87972167715033,2.0494699575125686,0.7999551549958932,2.020911325714593,0.35696872487342923
2019-05-31,1.9234640842498152,2.0164521515856033,0.8157434349669588,1.828263514288016,0.3595641448435565
2019-06-30,1.972960735617196,2.0986365663619138,0.8243471139714695,2.025072301904288,0.3618716951939003
2019-07-31,1.9777694386292053,2.11244633817199,0.8226275946811596,2.070810995769907,0.36417747787040833
2019-08-31,2.0451924398066996,2.1422740851916724,0.8395501786196993,2.0193936568634925,0.3663767112121814
2019-09-30,2.0286937877678812,2.1556677342024537,0.8355788244950326,2.0781450316330146,0.3683936039321998
2019-10-31,2.0453005513252958,2.1750169586232273,0.840264233473452,2.146186844228013,0.3701028819628909
2019-11-30,2.0435071515682686,2.193909905204151,0.8394030914298969,2.260072687542851,0.37186230934225617
2019-12-31,2.047753396583211,2.235020570957723,0.8420125066504904,2.354796427580699,0.3735839326920771
2020-01-31,2.109349847396772,2.2377912687559878,0.8531498454432529,2.3534413661065035,0.375313447054368
2020-02-29,2.1525520445287403,2.212156485164536,0.872315969825747,2.087963858209435,0.37672386607573327
2020-03-31,2.0327978539689786,1.892180396843524,0.8913252380697425,1.7023656901843691,0.37675828460184557
2020-04-30,2.1382097132289872,2.003875851948691,0.8972645745572172,2.045521628357772,0.37686154534952365
2020-05-31,2.203843138529533,2.1165787452084164,0.9026868940429429,2.1906267244542152,0.3770084184210949
2020-06-30,2.2538594899621884,2.1238409785912933,0.9044357201793409,2.2472103417609914,0.37716334058853174
2020-07-31,2.313265552741435,2.264813020401434,0.9079320822136305,2.438444798502785,0.37725859767689984
2020-08-31,2.3042961205780674,2.2833131600130625,0.9114315776842943,2.6784376055978525,0.37736763496384995
2020-09-30,2.3011980824631957,2.2564432850935847,0.9124827534279576,2.5407030212331314,0.3774652019611433
2020-10-31,2.2949741961965135,2.2688845472150843,0.9112572111660571,2.4524211923092163,0.37756047992897757
2020-11-30,2.3420642364923885,2.365636822107424,0.9133597469731711,2.8279648041957475,0.37764658015299846
2020-12-31,2.362755599225044,2.4065463888272505,0.9147819584475021,2.9697843449492214,0.37772120469441584
2021-01-31,2.3431703807115896,2.4077316101855546,0.915137879955658,2.9293309021769196,0.3777763146452744
2021-02-28,2.294623442105635,2.4083044671754017,0.9099811652825958,3.0385877191375164,0.37781650037399506
2021-03-31,2.2437481081570625,2.403204777024972,0.9114076161120213,3.221936911235378,0.37783142680057513
2021-04-30,2.282443688803258,2.443552820838979,0.9146180981571084,3.445321607648343,0.3778348713834778
2021-05-31,2.3046048119880775,2.4499520446809044,0.9171165528660965,3.4745094613545424,0.37784405698034185
2021-06-30,2.333327713388374,2.484779418080602,0.9106902435021076,3.5748613938298686,0.3778899858800253
2021-07-31,2.375507544037416,2.502856634442519,0.9130123041752045,3.6865453900851266,0.3779359163106977
2021-08-31,2.3653638330643485,2.520998616998878,0.9131909100485363,3.826015816720692,0.37798184827240977
2021-09-30,2.3355257491828456,2.515158973076938,0.9097962925365162,3.6010974293461135,0.3780140015583153
2021-10-31,2.3154917461983073,2.5034223671509768,0.9028290045985043,3.9239265931666543,0.3780691232212827
2021-11-30,2.3119014704296355,2.473953101017536,0.9030077947916229,3.8843635706636856,0.3781242470891608
2021-12-31,2.321509142940726,2.533173366230245,0.8987203322327317,4.110254534235968,0.3781621460268585
2022-01-31,2.2340667390480857,2.437606960358153,0.8849531187230499,3.840733318362317,0.378360845384067
2022-02-28,2.1903205080685217,2.4078821915876354,0.8803058639404813,3.6978491594996816,0.37869169167268346
2022-03-31,2.0928219948191678,2.384031068991139,0.8516828442607498,3.8744431570886944,0.3792582205433379
2022-04-30,1.9487357600661288,2.2706319391411527,0.8377125103461025,3.44661769412001,0.38018723384356234
2022-05-31,1.979344877221732,2.302006626715103,0.8495452876941594,3.456655035012144,0.38137240308205955
2022-06-30,1.8990856320573979,2.091555030661534,0.8375191588898334,3.089157249770639,0.3832154614128074
